"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c"
"a1TWD000001oxWP2AY","005al00000RVcKvAAL","false","autoTest16","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42749286912701853"
"a1TWD000001oxIa2AI","005al00000RVcKvAAL","false","42049305405367592","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42751247359494778"
"a1TWD000001oxPC2AY","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42751911630555194"
"a1TWD000001oxPi2AI","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42752656506668307"
"a1TWD000001oxGw2AI","005al00000RVcKvAAL","false","4.24344E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Barcelona","","","","","","","","","","","","","42752728292988617"
"a1TWD000001oxLP2AY","005al00000RVcKvAAL","false","42581413393914682","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","city test 01","","","","","","","","","","","","","42753746118747726"
"a1TWD000001ox8x2AA","005al00000RVcKvAAL","false","Paris","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","2","","","","","","","","","","","","","","42755239377688318"
"a1TWD000001oxaP2AQ","005al00000RVcKvAAL","false","New Branch","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42755465037395162"
"a1TWD000001oxQt2AI","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-01","","","","","","","","","","","","","","42757553755412357"
"a1TWD000001ox8K2AQ","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","Hamburg","","","","","","","","","","","","","42757967926654723"
"a1TWD000001oxHL2AY","005al00000RVcKvAAL","false","4.25772E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","42758055876055733"
"a1TWD000001oxUM2AY","005al00000RVcKvAAL","false","\                               981723123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42758820455109897"
"a1TWD000001oxN62AI","005al00000RVcKvAAL","false","9951JPD359895839","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","235576","New York","","","","40.736248","73.979397","XmlObjectWrapper{name={urn:sobject.partner.soap.sforce.com}LLC_BI__Location__c, xmlizable=[Location  latitude='40.736248'
 longitude='73.979397'
]
}","","","","NY","342 E 22nd Street","10010","42758987774338881"
"a1TWD000001oxUh2AI","005al00000RVcKvAAL","false","\                              981723123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42759836970499108"
"a1TWD000001oxKA2AY","005al00000RVcKvAAL","false","42355439235128091","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42759981089328989"
"a1TWD000001oxL72AI","005al00000RVcKvAAL","false","42532876444586553","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Mumbai-02","","","","","","","","","","","","","42760218070387277"
"a1TWD000001oxSE2AY","005al00000RVcKvAAL","false","QA - Branch 004","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","54","","","","","","","","","","","","","","42761228393472735"
"a1TWD000001oxLM2AY","005al00000RVcKvAAL","false","42576448528245971","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","54","myCityTest","","","","","","","","","","","myStreetTest","560066","42761292002909261"
"a1TWD000001oxWm2AI","005al00000RVcKvAAL","false","autoTest6","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42761386921194188"
"a1TWD000001oxIT2AY","005al00000RVcKvAAL","false","42039931200991485","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42761643641076188"
"a1TWD000001oxSu2AI","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","4","","","","","","","","","","","","","","42761731224360658"
"a1TWD000001oxP82AI","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42761991656744453"
"a1TWD000001oxQS2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","42762385215272255"
"a1TWD000001oxFc2AI","005al00000RVcKvAAL","false","'Test123'","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Denver","","","","","","","","","","CO","909 N Lafayette St","80218","42762789045517497"
"a1TWD000001oxL82AI","005al00000RVcKvAAL","false","42532926925735208","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","cityname02","","","","","","","","","","","","","42763699001883809"
"a1TWD000001oxKx2AI","005al00000RVcKvAAL","false","42499039503797229","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","501","Delhi","","","","","","","","","","","","","42763784390168460"
"a1TWD000001oxM12AI","005al00000RVcKvAAL","false","42755239377688318","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","2","","","","","","","","","","","","","","42764081490266112"
"a1TWD000001oxVU2AY","005al00000RVcKvAAL","false","\                                                 981723123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42764799989981987"
"a1TWD000001oxOa2AI","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Hamburg","","","","","","","","","","","","","42764923322015127"
"a1TWD000001oxIF2AY","005al00000RVcKvAAL","false","42008723670610623","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42765344472830913"
"a1TWD000001oxQh2AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Madrid","","","","","","","","","","","","","42767069137576180"
"a1TWD000001ox962AA","005al00000RVcKvAAL","false","Bangalore-01-Update","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","500","Bangalore","","","","","","","","","","AL","Yelahanka","560064","42768501582727041"
"a1TWD000001ox9U2AQ","005al00000RVcKvAAL","false","Mortgage Office","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","34567","Minneapolis","","","","","","","","","","","","","42769082616097902"
"a1TWD000001oxR72AI","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","3","","","","","","","","","","","","","","42769282960729159"
"a1TWD000001oxZm2AI","005al00000RVcKvAAL","false","autoTest34","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42769630459482747"
"a1TWD000001ox7n2AA","005al00000RVcKvAAL","false","QA Branch for RollBack","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","50001","NJ","","","","","","","","","","CT","CA","16529","42769899187814773"
"a1TWD000001oxMP2AY","005al00000RVcKvAAL","false","42835746243659106","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","42770294570524319"
"a1TWD000001oxTB2AY","005al00000RVcKvAAL","false","UK","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","Test-02","","","","","","","","","","","","","","42770410769646645"
"a1TWD000001oxNx2AI","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","","","","","","","","","","","","","","42770806580811196"
"a1TWD000001oxJn2AI","005al00000RVcKvAAL","false","42282264705348357","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","4","Toulouse","","","","","","","","","","","","","42771100000691727"
"a1TWD000001oxJT2AY","005al00000RVcKvAAL","false","42224150186941842","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","Bristol","","","","","","","","","","","","","42771176928451111"
"a1TWD000001ox9H2AQ","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00001","Lyon","","","","","","","","","","","","","42772430318932776"
"a1TWD000001oxA82AI","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","42773917280795988"
"a1TWD000001oxVL2AY","005al00000RVcKvAAL","false","\                                                  Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42774115443957372"
"a1TWD000001oxK12AI","005al00000RVcKvAAL","false","42333699377976831","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42775268666981868"
"a1TWD000001oxEF2AY","005al00000RVcKvAAL","false","banguluru","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42775398232830501"
"a1TWD000001oxQB2AY","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-03","Liverpool","","","","","","","","","","","","","42776983073294875"
"a1TWD000001oxXG2AY","005al00000RVcKvAAL","false","banguluru","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42778637641222632"
"a1TWD000001oxS72AI","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","53","","","","","","","","","","","","","","42780192726204975"
"a1TWD000001oxD62AI","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42780699018654092"
"a1TWD000001oxWd2AI","005al00000RVcKvAAL","false","autoTest27","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42780784267617114"
"a1TWD000001oxLf2AI","005al00000RVcKvAAL","false","42674369064971037","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42781909550944804"
"a1TWD000001oxRJ2AY","005al00000RVcKvAAL","false","Mortgage Office","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","34567","Minneapolis","","","","","","","","","","","","","42782121394038825"
"a1TWD000001oxIG2AY","005al00000RVcKvAAL","false","42010278444230075","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42782629015864562"
"a1TWD000001oxWO2AY","005al00000RVcKvAAL","false","autoTest15","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42783459302196485"
"a1TWD000001oxTo2AI","005al00000RVcKvAAL","false","\                                 Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42784018691938781"
"a1TWD000001oxKY2AY","005al00000RVcKvAAL","false","42429713014757711","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","52","","","","","","","","","","","","","","42784362101716684"
"a1TWD000001oxMU2AY","005al00000RVcKvAAL","false","42844152937138020","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42784696957980632"
"a1TWD000001oxSs2AI","005al00000RVcKvAAL","false","TestBranches-01","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42785337332597848"
"a1TWD000001oxDR2AY","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42785396038108718"
"a1TWD000001oxRq2AI","005al00000RVcKvAAL","false","Paris","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","2","","","","","","","","","","","","","","42785736181080686"
"a1TWD000001oxSN2AY","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","Rome","","","","","","","","","","","","","42786124908768334"
"a1TWD000001oxJI2AY","005al00000RVcKvAAL","false","42199321047447015","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42787655035117385"
"a1TWD000001oxDp2AI","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42788137853892462"
"a1TWD000001oxUH2AY","005al00000RVcKvAAL","false","\                                Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42788203797296944"
"a1TWD000001oxGK2AY","005al00000RVcKvAAL","false","4.22242E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","Bristol","","","","","","","","","","","","","42789175700935744"
"a1TWD000001oxNf2AI","005al00000RVcKvAAL","false","Berlin","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Berlin","","","","","","","","","","","","","42789687441170786"
"a1TWD000001oxUp2AI","005al00000RVcKvAAL","false","\                              Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42791011232437506"
"a1TWD000001oxDm2AI","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42791930876949862"
"a1TWD000001oxXi2AI","005al00000RVcKvAAL","false","doublequote-DT5180","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42791989113580390"
"a1TWD000001oxRz2AI","005al00000RVcKvAAL","false","QA - Branch 002","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","52","Bangalore","","","","","","","","","","","KA","560064","42792810126787959"
"a1TWD000001oxFs2AI","005al00000RVcKvAAL","false","4.20419E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","2","Paris","","","","","","","","","","","","","42792994205483483"
"a1TWD000001oxXQ2AY","005al00000RVcKvAAL","false","banguluru","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42793413927104016"
"a1TWD000001oxO62AI","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42794069787132610"
