"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WE00006w0TgWYAU","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps.sort(sortDates) --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a,b){if(a.theDate()&lt;b.theDate()){return -1; }else if(Date.parse(a.theDate())&gt; Date.parse(b.theDate())) {return 1; }else {return 0; } } &lt;/script&gt; &lt;/table&gt;","a054W00000hHeZMQA0","false","true","false"
"a17WE00006w0TgXYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZNQA0","false","true","true"
"a17WE00006w0TgYYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZOQA0","false","true","true"
"a17WE00006w0TgZYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZPQA0","false","true","true"
"a17WE00006w0TgaYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZQQA0","false","true","true"
"a17WE00006w0TgbYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZRQA0","false","true","true"
"a17WE00006w0TgcYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZSQA0","false","true","true"
"a17WE00006w0TgdYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZUQA0","false","true","true"
"a17WE00006w0TgeYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZVQA0","false","true","true"
"a17WE00006w0TgfYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZWQA0","false","true","true"
"a17WE00006w0TggYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZXQA0","false","true","true"
"a17WE00006w0TghYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZdQAK","false","true","true"
"a17WE00006w0TgiYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZfQAK","false","true","true"
"a17WE00006w0TgjYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZgQAK","false","true","true"
"a17WE00006w0TgkYAE","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHeZhQAK","false","true","false"
"a17WE00006w0TglYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZqQAK","false","true","true"
"a17WE00006w0TgmYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZwQAK","false","true","true"
"a17WE00006w0TgnYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZxQAK","false","true","true"
"a17WE00006w0TgoYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZyQAK","false","true","true"
"a17WE00006w0TgpYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeZzQAK","false","true","true"
"a17WE00006w0TgqYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea0QAC","false","true","true"
"a17WE00006w0TgrYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea1QAC","false","true","true"
"a17WE00006w0TgsYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea2QAC","false","true","true"
"a17WE00006w0TgtYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea3QAC","false","true","true"
"a17WE00006w0TguYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea4QAC","false","true","true"
"a17WE00006w0TgvYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea5QAC","false","true","true"
"a17WE00006w0TgwYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea6QAC","false","true","true"
"a17WE00006w0TgxYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea7QAC","false","true","true"
"a17WE00006w0TgyYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHea8QAC","false","true","true"
"a17WE00006w0TgzYAE","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHea9QAC","false","true","false"
"a17WE00006w0Th0YAE","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a054W00000hHeaAQAS","false","true","false"
"a17WE00006w0Th1YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeaBQAS","false","true","true"
"a17WE00006w0Th2YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeaCQAS","false","true","true"
"a17WE00006w0Th3YAE","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a054W00000hHeaDQAS","false","true","false"
"a17WE00006w0Th4YAE","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a054W00000hHeaEQAS","false","true","false"
"a17WE00006w0Th5YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeaFQAS","false","true","true"
"a17WE00006w0Th6YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:25.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","005al00000RVcKvAAL","2026-08-24T08:33:13.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a054W00000hHeaGQAS","false","true","true"
