"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a238c0000054J5UAAU","false","CLA-BD-0009398","a258c000004VBKNAA4","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgTAAQ",""
"a238c0000054J5VAAU","false","CLA-BD-0009399","a258c000004VBKNAA4","0.0","Concrete Foundation( Include building slab)","","51.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgUAAQ",""
"a238c0000054J5WAAU","false","CLA-BD-0009400","a258c000004VBKNAA4","0.0","Masonry/Building","","52.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgVAAQ",""
"a238c0000054J5XAAU","false","CLA-BD-0009401","a258c000004VBKNAA4","0.0","Structural Steel","","53.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgWAAQ",""
"a238c0000054J5YAAU","false","CLA-BD-0009402","a258c000004VBKNAA4","0.0","Finish Lumber & Doors","","54.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgXAAQ",""
"a238c0000054J5ZAAU","false","CLA-BD-0009403","a258c000004VBKNAA4","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgYAAQ",""
"a238c0000054J5aAAE","false","CLA-BD-0009404","a258c000004VBKNAA4","0.0","Wood Doors","","56.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgZAAQ",""
"a238c0000054J5bAAE","false","CLA-BD-0009405","a258c000004VBKNAA4","0.0","Finish Hardware","","57.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgaAAA",""
"a238c0000054J5cAAE","false","CLA-BD-0009406","a258c000004VBKNAA4","0.0","Framing Labor","","58.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgbAAA",""
"a238c0000054J5dAAE","false","CLA-BD-0009407","a258c000004VBKNAA4","0.0","Misc.","","92.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgcAAA",""
"a238c0000054J5eAAE","false","CLA-BD-0009408","a258c000004VBKNAA4","0.0","Grade fill / cut","","21.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgdAAA",""
"a238c0000054J5fAAE","false","CLA-BD-0009409","a258c000004VBKNAA4","0.0","Site Demolition","","22.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgeAAA",""
"a238c0000054J5gAAE","false","CLA-BD-0009410","a258c000004VBKNAA4","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgfAAA",""
"a238c0000054J5hAAE","false","CLA-BD-0009411","a258c000004VBKNAA4","0.0","Trash Enclosure","","24.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkggAAA",""
"a238c0000054J5iAAE","false","CLA-BD-0009412","a258c000004VBKNAA4","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkghAAA",""
"a238c0000054J5jAAE","false","CLA-BD-0009413","a258c000004VBKNAA4","0.0","Storm Drain","","26.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgiAAA",""
"a238c0000054J5kAAE","false","CLA-BD-0009414","a258c000004VBKNAA4","0.0","Concrete Sidewalks","","27.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgjAAA",""
"a238c0000054J5lAAE","false","CLA-BD-0009415","a258c000004VBKNAA4","0.0","Concrete light bases","","28.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgkAAA",""
"a238c0000054J5mAAE","false","CLA-BD-0009416","a258c000004VBKNAA4","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkglAAA",""
"a238c0000054J5nAAE","false","CLA-BD-0009417","a258c000004VBKNAA4","0.0","Site Lighting Material","","30.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgmAAA",""
"a238c0000054J5oAAE","false","CLA-BD-0009418","a258c000004VBKNAA4","0.0","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgnAAA",""
"a238c0000054J5pAAE","false","CLA-BD-0009419","a258c000004VBKNAA4","0.0","Plumbing sit work","","32.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgoAAA",""
"a238c0000054J5qAAE","false","CLA-BD-0009420","a258c000004VBKNAA4","0.0","Telephone Underground","","33.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgpAAA",""
"a238c0000054J5rAAE","false","CLA-BD-0009421","a258c000004VBKNAA4","0.0","Concrete paving","","34.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgqAAA",""
"a238c0000054J5sAAE","false","CLA-BD-0009422","a258c000004VBKNAA4","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgrAAA",""
"a238c0000054J5tAAE","false","CLA-BD-0009423","a258c000004VBKOAA4","0.0","Landscaping","","3.0","","","0.0","0.0","","0.0","","","a238c000005kkgsAAA",""
"a238c0000054J5uAAE","false","CLA-BD-0009424","a258c000004VBKOAA4","0.0","Bituminous Damproofing","","11.0","","","0.0","0.0","","0.0","","","a238c000005kkgtAAA",""
"a238c0000054J5vAAE","false","CLA-BD-0009425","a258c000004VBKOAA4","0.0","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","a238c000005kkguAAA",""
"a238c0000054J5wAAE","false","CLA-BD-0009426","a258c000004VBKOAA4","0.0","Hydraulic Elevators","","24.0","","","0.0","0.0","","0.0","","","a238c000005kkgvAAA",""
"a238c0000054J5xAAE","false","CLA-BD-0009427","a258c000004VBKOAA4","0.0","Glass/Glazing","","15.0","","","0.0","0.0","","0.0","","","a238c000005kkgwAAA",""
"a238c0000054J5yAAE","false","CLA-BD-0009428","a258c000004VBKOAA4","0.0","General Conditions","","29.0","","","0.0","0.0","","0.0","","","a238c000005kkgxAAA",""
"a238c0000054J5zAAE","false","CLA-BD-0009429","a258c000004VBKOAA4","0.0","S & C Bond","","30.0","","","0.0","0.0","","0.0","","","a238c000005kkgyAAA",""
"a238c0000054J60AAE","false","CLA-BD-0009430","a258c000004VBKOAA4","0.0","Rough Carpentry","","9.0","","","0.0","0.0","","0.0","","","a238c000005kkgzAAA",""
"a238c0000054J61AAE","false","CLA-BD-0009431","a258c000004VBKOAA4","0.0","Finish Carpentry/Millwork","","10.0","","","0.0","0.0","","0.0","","","a238c000005kkh0AAA",""
"a238c0000054J62AAE","false","CLA-BD-0009432","a258c000004VBKOAA4","0.0","HVAC","","27.0","","","0.0","0.0","","0.0","","","a238c000005kkh1AAA",""
"a238c0000054J63AAE","false","CLA-BD-0009433","a258c000004VBKOAA4","0.0","Acoustical Ceilings","","18.0","","","0.0","0.0","","0.0","","","a238c000005kkh2AAA",""
"a238c0000054J64AAE","false","CLA-BD-0009434","a258c000004VBKOAA4","0.0","Structural Steel","","8.0","","","0.0","0.0","","0.0","","","a238c000005kkh3AAA",""
"a238c0000054J65AAE","false","CLA-BD-0009435","a258c000004VBKOAA4","0.0","Plumbing","","25.0","","","0.0","0.0","","0.0","","","a238c000005kkh4AAA",""
"a238c0000054J66AAE","false","CLA-BD-0009436","a258c000004VBKOAA4","0.0","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","a238c000005kkh5AAA",""
"a238c0000054J67AAE","false","CLA-BD-0009437","a258c000004VBKOAA4","0.0","Doors/Frames/Hardware","","14.0","","","0.0","0.0","","0.0","","","a238c000005kkh6AAA",""
"a238c0000054J68AAE","false","CLA-BD-0009438","a258c000004VBKOAA4","0.0","Unit Masonry","","7.0","","","0.0","0.0","","0.0","","","a238c000005kkh7AAA",""
"a238c0000054J69AAE","false","CLA-BD-0009439","a258c000004VBKOAA4","0.0","Termite Control","","2.0","","","0.0","0.0","","0.0","","","a238c000005kkh8AAA",""
"a238c0000054J6AAAU","false","CLA-BD-0009440","a258c000004VBKOAA4","0.0","Fire Protection","","26.0","","","0.0","0.0","","0.0","","","a238c000005kkh9AAA",""
"a238c0000054J6BAAU","false","CLA-BD-0009441","a258c000004VBKOAA4","0.0","Joint Sealers","","13.0","","","0.0","0.0","","0.0","","","a238c000005kkhAAAQ",""
"a238c0000054J6CAAU","false","CLA-BD-0009442","a258c000004VBKOAA4","0.0","Resilient and Carpet Flooring","","20.0","","","0.0","0.0","","0.0","","","a238c000005kkhBAAQ",""
"a238c0000054J6DAAU","false","CLA-BD-0009443","a258c000004VBKOAA4","0.0","Building Excavator","","4.0","","","0.0","0.0","","0.0","","","a238c000005kkhCAAQ",""
"a238c0000054J6EAAU","false","CLA-BD-0009444","a258c000004VBKOAA4","0.0","Painting","","21.0","","","0.0","0.0","","0.0","","","a238c000005kkhDAAQ",""
"a238c0000054J6FAAU","false","CLA-BD-0009445","a258c000004VBKOAA4","0.0","Sitework","","1.0","","","0.0","0.0","","0.0","","","a238c000005kkhEAAQ",""
"a238c0000054J6GAAU","false","CLA-BD-0009446","a258c000004VBKOAA4","0.0","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","a238c000005kkhFAAQ",""
"a238c0000054J6HAAU","false","CLA-BD-0009447","a258c000004VBKOAA4","0.0","Electrical","","28.0","","","0.0","0.0","","0.0","","","a238c000005kkhGAAQ",""
"a238c0000054J6IAAU","false","CLA-BD-0009448","a258c000004VBKOAA4","0.0","Ceramic Tile","","17.0","","","0.0","0.0","","0.0","","","a238c000005kkhHAAQ",""
"a238c0000054J6JAAU","false","CLA-BD-0009449","a258c000004VBKOAA4","0.0","Cast in Place Concrete","","5.0","","","0.0","0.0","","0.0","","","a238c000005kkhIAAQ",""
"a238c0000054J6KAAU","false","CLA-BD-0009450","a258c000004VBKOAA4","0.0","Roofing &Sheetmetal Flashing","","12.0","","","0.0","0.0","","0.0","","","a238c000005kkhJAAQ",""
"a238c0000054J6LAAU","false","CLA-BD-0009451","a258c000004VBKOAA4","0.0","Studs/Drywall/EIFS","","16.0","","","0.0","0.0","","0.0","","","a238c000005kkhKAAQ",""
"a238c0000054J6MAAU","false","CLA-BD-0009452","a258c000004VBKOAA4","0.0","Tilt-Up Precast Concrete","","6.0","","","0.0","0.0","","0.0","","","a238c000005kkhLAAQ",""
"a238c0000054J6NAAU","false","CLA-BD-0009453","a258c000004VBKOAA4","0.0","Change Orders","","36.0","","","0.0","0.0","","0.0","","","a238c000005kkhMAAQ",""
"a238c0000054J6OAAU","false","CLA-BD-0009454","a258c000004VBKOAA4","0.0","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","a238c000005kkhNAAQ",""
"a238c0000054J6PAAU","false","CLA-BD-0009455","a258c000004VBKOAA4","0.0","Allowance - Drywall Support/Finishing","","34.0","","","0.0","0.0","","0.0","","","a238c000005kkhOAAQ",""
"a238c0000054J6QAAU","false","CLA-BD-0009456","a258c000004VBKOAA4","0.0","Fee","","31.0","","","0.0","0.0","","0.0","","","a238c000005kkhPAAQ",""
"a238c0000054J6RAAU","false","CLA-BD-0009457","a258c000004VBKOAA4","0.0","Allowance - Add'l Steel Support","","33.0","","","0.0","0.0","","0.0","","","a238c000005kkhQAAQ",""
"a238c0000054J6SAAU","false","CLA-BD-0009458","a258c000004VBKOAA4","0.0","Allowance - Mis Paving Earthwork","","32.0","","","0.0","0.0","","0.0","","","a238c000005kkhRAAQ",""
"a238c0000054J6TAAU","false","CLA-BD-0009459","a258c000004VBKPAA4","0.0","Exterior Glass (7xS450)","","21.0","","","0.0","0.0","","0.0","","","a238c000005kkhSAAQ",""
"a238c0000054J6UAAU","false","CLA-BD-0009460","a258c000004VBKPAA4","0.0","General Conditions","","22.0","","","0.0","0.0","","0.0","","","a238c000005kkhTAAQ",""
"a238c0000054J6VAAU","false","CLA-BD-0009461","a258c000004VBKPAA4","0.0","O&P","","23.0","","","0.0","0.0","","0.0","","","a238c000005kkhUAAQ",""
"a238c0000054J6WAAU","false","CLA-BD-0009462","a258c000004VBKPAA4","0.0","Insurance","","24.0","","","0.0","0.0","","0.0","","","a238c000005kkhVAAQ",""
"a238c0000054J6XAAU","false","CLA-BD-0009463","a258c000004VBKPAA4","0.0","Millwork","","14.0","","","0.0","0.0","","0.0","","","a238c000005kkhWAAQ",""
"a238c0000054J6YAAU","false","CLA-BD-0009464","a258c000004VBKPAA4","0.0","Structural ( Entry Feature)","","15.0","","","0.0","0.0","","0.0","","","a238c000005kkhXAAQ",""
"a238c0000054J6ZAAU","false","CLA-BD-0009465","a258c000004VBKPAA4","0.0","Concrete Fill In Plumbing Trenches","","16.0","","","0.0","0.0","","0.0","","","a238c000005kkhYAAQ",""
"a238c0000054J6aAAE","false","CLA-BD-0009466","a258c000004VBKPAA4","0.0","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","a238c000005kkhZAAQ",""
"a238c0000054J6bAAE","false","CLA-BD-0009467","a258c000004VBKPAA4","0.0","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","a238c000005kkhaAAA",""
"a238c0000054J6cAAE","false","CLA-BD-0009468","a258c000004VBKPAA4","0.0","Roofing","","19.0","","","0.0","0.0","","0.0","","","a238c000005kkhbAAA",""
"a238c0000054J6dAAE","false","CLA-BD-0009469","a258c000004VBKPAA4","0.0","Lights - LED","","20.0","","","0.0","0.0","","0.0","","","a238c000005kkhcAAA",""
"a238c0000054J6eAAE","false","CLA-BD-0009470","a258c000004VBKPAA4","0.0","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","a238c000005kkhdAAA",""
"a238c0000054J6fAAE","false","CLA-BD-0009471","a258c000004VBKPAA4","0.0","Mechanical","","2.0","","","0.0","0.0","","0.0","","","a238c000005kkheAAA",""
"a238c0000054J6gAAE","false","CLA-BD-0009472","a258c000004VBKPAA4","0.0","Plumbing","","3.0","","","0.0","0.0","","0.0","","","a238c000005kkhfAAA",""
"a238c0000054J6hAAE","false","CLA-BD-0009473","a258c000004VBKPAA4","0.0","Painting (Interior and Exterior)","","4.0","","","0.0","0.0","","0.0","","","a238c000005kkhgAAA",""
"a238c0000054J6iAAE","false","CLA-BD-0009474","a258c000004VBKPAA4","0.0","Flooring","","5.0","","","0.0","0.0","","0.0","","","a238c000005kkhhAAA",""
"a238c0000054J6jAAE","false","CLA-BD-0009475","a258c000004VBKPAA4","0.0","Ceiling","","6.0","","","0.0","0.0","","0.0","","","a238c000005kkhiAAA",""
"a238c0000054J6kAAE","false","CLA-BD-0009476","a258c000004VBKPAA4","0.0","Drywall and Framing","","7.0","","","0.0","0.0","","0.0","","","a238c000005kkhjAAA",""
"a238c0000054J6lAAE","false","CLA-BD-0009477","a258c000004VBKPAA4","0.0","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","0.0","0.0","","0.0","","","a238c000005kkhkAAA",""
"a238c0000054J6mAAE","false","CLA-BD-0009478","a258c000004VBKPAA4","0.0","Demo","","9.0","","","0.0","0.0","","0.0","","","a238c000005kkhlAAA",""
"a238c0000054J6nAAE","false","CLA-BD-0009479","a258c000004VBKPAA4","0.0","CMU - Stucco","","11.0","","","0.0","0.0","","0.0","","","a238c000005kkhmAAA",""
"a238c0000054J6oAAE","false","CLA-BD-0009480","a258c000004VBKQAA4","0.0","Cabinets / Millwork","","88.0","","","0.0","0.0","","0.0","","","a238c000005kkhnAAA",""
"a238c0000054J6pAAE","false","CLA-BD-0009481","a258c000004VBKQAA4","0.0","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","a238c000005kkhoAAA",""
"a238c0000054J6qAAE","false","CLA-BD-0009482","a258c000004VBKQAA4","0.0","Lighting Fixtures","","85.0","","","0.0","0.0","","0.0","","","a238c000005kkhpAAA",""
"a238c0000054J6rAAE","false","CLA-BD-0009483","a258c000004VBKQAA4","0.0","Corporate Decor Package Installation","","93.0","","","0.0","0.0","","0.0","","","a238c000005kkhqAAA",""
"a238c0000054J6sAAE","false","CLA-BD-0009484","a258c000004VBKQAA4","0.0","100 ft secondary service","","84.0","","","0.0","0.0","","0.0","","","a238c000005kkhrAAA",""
"a238c0000054J6tAAE","false","CLA-BD-0009485","a258c000004VBKQAA4","0.0","Fire Extinguishers","","87.0","","","0.0","0.0","","0.0","","","a238c000005kkhsAAA",""
"a238c0000054J6uAAE","false","CLA-BD-0009486","a258c000004VBKQAA4","0.0","Caulking","","91.0","","","0.0","0.0","","0.0","","","a238c000005kkhtAAA",""
"a238c0000054J6vAAE","false","CLA-BD-0009487","a258c000004VBKQAA4","0.0","Toilet Partitions","","89.0","","","0.0","0.0","","0.0","","","a238c000005kkhuAAA",""
"a238c0000054J6wAAE","false","CLA-BD-0009488","a258c000004VBKQAA4","0.0","Roofing","","59.0","","","0.0","0.0","","0.0","","","a238c000005kkhvAAA",""
"a238c0000054J6xAAE","false","CLA-BD-0009489","a258c000004VBKQAA4","0.0","Finish Carpentry Labor","","60.0","","","0.0","0.0","","0.0","","","a238c000005kkhwAAA",""
"a238c0000054J6yAAE","false","CLA-BD-0009490","a258c000004VBKQAA4","0.0","Rough Carpentry Labor","","61.0","","","0.0","0.0","","0.0","","","a238c000005kkhxAAA",""
"a238c0000054J6zAAE","false","CLA-BD-0009491","a258c000004VBKQAA4","0.0","Rough Carpentry Material","","62.0","","","0.0","0.0","","0.0","","","a238c000005kkhyAAA",""
"a238c0000054J70AAE","false","CLA-BD-0009492","a258c000004VBKQAA4","0.0","Sheet Metal","","63.0","","","0.0","0.0","","0.0","","","a238c000005kkhzAAA",""
"a238c0000054J71AAE","false","CLA-BD-0009493","a258c000004VBKQAA4","0.0","Insulation","","64.0","","","0.0","0.0","","0.0","","","a238c000005kki0AAA",""
"a238c0000054J72AAE","false","CLA-BD-0009494","a258c000004VBKQAA4","0.0","Glass & Glazing","","65.0","","","0.0","0.0","","0.0","","","a238c000005kki1AAA",""
"a238c0000054J73AAE","false","CLA-BD-0009495","a258c000004VBKQAA4","0.0","Drywall & Metal Studs","","66.0","","","0.0","0.0","","0.0","","","a238c000005kki2AAA",""
"a238c0000054J74AAE","false","CLA-BD-0009496","a258c000004VBKQAA4","0.0","Acoustic Tile","","67.0","","","0.0","0.0","","0.0","","","a238c000005kki3AAA",""
"a238c0000054J75AAE","false","CLA-BD-0009497","a258c000004VBKQAA4","0.0","Painting","","68.0","","","0.0","0.0","","0.0","","","a238c000005kki4AAA",""
"a238c0000054J76AAE","false","CLA-BD-0009498","a258c000004VBKQAA4","0.0","Ceramic tile","","69.0","","","0.0","0.0","","0.0","","","a238c000005kki5AAA",""
"a238c0000054J77AAE","false","CLA-BD-0009499","a258c000004VBKQAA4","0.0","EIFS / Lath & Plaster","","70.0","","","0.0","0.0","","0.0","","","a238c000005kki6AAA",""
"a238c0000054J78AAE","false","CLA-BD-0009500","a258c000004VBKQAA4","0.0","Misc. S.S.","","71.0","","","0.0","0.0","","0.0","","","a238c000005kki7AAA",""
"a238c0000054J79AAE","false","CLA-BD-0009501","a258c000004VBKQAA4","0.0","Toilet accessories","","72.0","","","0.0","0.0","","0.0","","","a238c000005kki8AAA",""
"a238c0000054J7AAAU","false","CLA-BD-0009502","a258c000004VBKQAA4","0.0","GC Installed Items","","73.0","","","0.0","0.0","","0.0","","","a238c000005kki9AAA",""
"a238c0000054J7BAAU","false","CLA-BD-0009503","a258c000004VBKQAA4","0.0","H.V.A.C. System","","74.0","","","0.0","0.0","","0.0","","","a238c000005kkiAAAQ",""
"a238c0000054J7CAAU","false","CLA-BD-0009504","a258c000004VBKQAA4","0.0","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","","0.0","","","a238c000005kkiBAAQ",""
"a238c0000054J7DAAU","false","CLA-BD-0009505","a258c000004VBKQAA4","0.0","Plumbing","","76.0","","","0.0","0.0","","0.0","","","a238c000005kkiCAAQ",""
"a238c0000054J7EAAU","false","CLA-BD-0009506","a258c000004VBKQAA4","0.0","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","","0.0","","","a238c000005kkiDAAQ",""
"a238c0000054J7FAAU","false","CLA-BD-0009507","a258c000004VBKQAA4","0.0","Metal Fab","","78.0","","","0.0","0.0","","0.0","","","a238c000005kkiEAAQ",""
"a238c0000054J7GAAU","false","CLA-BD-0009508","a258c000004VBKQAA4","0.0","Cedar brackets","","79.0","","","0.0","0.0","","0.0","","","a238c000005kkiFAAQ",""
"a238c0000054J7HAAU","false","CLA-BD-0009509","a258c000004VBKQAA4","0.0","Termite Treat","","80.0","","","0.0","0.0","","0.0","","","a238c000005kkiGAAQ",""
"a238c0000054J7IAAU","false","CLA-BD-0009510","a258c000004VBKQAA4","0.0","Electrical Labor","","81.0","","","0.0","0.0","","0.0","","","a238c000005kkiHAAQ",""
"a238c0000054J7JAAU","false","CLA-BD-0009511","a258c000004VBKQAA4","0.0","Electrical Material","","82.0","","","0.0","0.0","","0.0","","","a238c000005kkiIAAQ",""
"a238c0000054J7KAAU","false","CLA-BD-0009512","a258c000004VBKQAA4","0.0","Power Management System","","83.0","","","0.0","0.0","","0.0","","","a238c000005kkiJAAQ",""
"a238c0000054J7LAAU","false","CLA-BD-0009513","a258c000004VBKQAA4","0.0","F.R.P. and marlite","","86.0","","","0.0","0.0","","0.0","","","a238c000005kkiKAAQ",""
"a238c0000054J7MAAU","false","CLA-BD-0009514","a258c000004VBKQAA4","0.0","Gas to Property Line","","1.0","","","0.0","0.0","","0.0","","","a238c000005kkiLAAQ",""
"a238c0000054J7NAAU","false","CLA-BD-0009515","a258c000004VBKQAA4","0.0","Water to Property line","","2.0","","","0.0","0.0","","0.0","","","a238c000005kkiMAAQ",""
"a238c0000054J7OAAU","false","CLA-BD-0009516","a258c000004VBKQAA4","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","","0.0","","","a238c000005kkiNAAQ",""
"a238c0000054J7PAAU","false","CLA-BD-0009517","a258c000004VBKQAA4","0.0","New electric service","","4.0","","","0.0","0.0","","0.0","","","a238c000005kkiOAAQ",""
"a238c0000054J7QAAU","false","CLA-BD-0009518","a258c000004VBKQAA4","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","","0.0","","","a238c000005kkiPAAQ",""
"a238c0000054J7RAAU","false","CLA-BD-0009519","a258c000004VBKQAA4","0.0","Street light - new or relocate","","6.0","","","0.0","0.0","","0.0","","","a238c000005kkiQAAQ",""
"a238c0000054J7SAAU","false","CLA-BD-0009520","a258c000004VBKQAA4","0.0","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","a238c000005kkiRAAQ",""
"a238c0000054J7TAAU","false","CLA-BD-0009521","a258c000004VBKQAA4","0.0","Off site fire hydrant","","8.0","","","0.0","0.0","","0.0","","","a238c000005kkiSAAQ",""
"a238c0000054J7UAAU","false","CLA-BD-0009522","a258c000004VBKQAA4","0.0","Traffic signals - new or relocate","","9.0","","","0.0","0.0","","0.0","","","a238c000005kkiTAAQ",""
"a238c0000054J7VAAU","false","CLA-BD-0009523","a258c000004VBKQAA4","0.0","Offsite Demolition","","10.0","","","0.0","0.0","","0.0","","","a238c000005kkiUAAQ",""
"a238c0000054J7WAAU","false","CLA-BD-0009524","a258c000004VBKQAA4","0.0","New Curb & Gutter","","11.0","","","0.0","0.0","","0.0","","","a238c000005kkiVAAQ",""
"a238c0000054J7XAAU","false","CLA-BD-0009525","a258c000004VBKQAA4","0.0","New sidewalk","","12.0","","","0.0","0.0","","0.0","","","a238c000005kkiWAAQ",""
"a238c0000054J7YAAU","false","CLA-BD-0009526","a258c000004VBKQAA4","0.0","New approaches","","13.0","","","0.0","0.0","","0.0","","","a238c000005kkiXAAQ",""
