"Id","IsDeleted","LLC_BI__Amount_Budgeted__c","LLC_BI__Budget__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","AutorabitExtId__c"
"a238c0000054JPaAAM","false","0.0","a258c000004VBK7AAO","","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","a234S0000008hGkQAI","CLA-BD-0010644","","","","","","","","",""
"a238c0000054JPbAAM","false","0.0","a258c000004VBK7AAO","","Hydraulic Elevators","","24.0","","","0.0","0.0","","0.0","","","a234S0000008hGlQAI","CLA-BD-0010645","","","","","","","","",""
"a238c0000054JPcAAM","false","0.0","a258c000004VBK7AAO","","Glass/Glazing","","15.0","","","0.0","0.0","","0.0","","","a234S0000008hGmQAI","CLA-BD-0010646","","","","","","","","",""
"a238c0000054JPdAAM","false","0.0","a258c000004VBK7AAO","","General Conditions","","29.0","","","0.0","0.0","","0.0","","","a234S0000008hGnQAI","CLA-BD-0010647","","","","","","","","",""
"a238c0000054JPeAAM","false","0.0","a258c000004VBK7AAO","","S & C Bond","","30.0","","","0.0","0.0","","0.0","","","a234S0000008hGoQAI","CLA-BD-0010648","","","","","","","","",""
"a238c0000054JPfAAM","false","0.0","a258c000004VBK7AAO","","Rough Carpentry","","9.0","","","0.0","0.0","","0.0","","","a234S0000008hGpQAI","CLA-BD-0010649","","","","","","","","",""
"a238c0000054JPgAAM","false","0.0","a258c000004VBK7AAO","","Finish Carpentry/Millwork","","10.0","","","0.0","0.0","","0.0","","","a234S0000008hGqQAI","CLA-BD-0010650","","","","","","","","",""
"a238c0000054JPhAAM","false","0.0","a258c000004VBK7AAO","","HVAC","","27.0","","","0.0","0.0","","0.0","","","a234S0000008hGrQAI","CLA-BD-0010651","","","","","","","","",""
"a238c0000054JPiAAM","false","0.0","a258c000004VBK7AAO","","Acoustical Ceilings","","18.0","","","0.0","0.0","","0.0","","","a234S0000008hGsQAI","CLA-BD-0010652","","","","","","","","",""
"a238c0000054JPjAAM","false","0.0","a258c000004VBK7AAO","","Structural Steel","","8.0","","","0.0","0.0","","0.0","","","a234S0000008hGtQAI","CLA-BD-0010653","","","","","","","","",""
"a238c0000054JPkAAM","false","0.0","a258c000004VBK7AAO","","Plumbing","","25.0","","","0.0","0.0","","0.0","","","a234S0000008hGuQAI","CLA-BD-0010654","","","","","","","","",""
"a238c0000054JPlAAM","false","0.0","a258c000004VBK7AAO","","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","a234S0000008hGvQAI","CLA-BD-0010655","","","","","","","","",""
"a238c0000054JPmAAM","false","0.0","a258c000004VBK7AAO","","Doors/Frames/Hardware","","14.0","","","0.0","0.0","","0.0","","","a234S0000008hGwQAI","CLA-BD-0010656","","","","","","","","",""
"a238c0000054JPnAAM","false","0.0","a258c000004VBK7AAO","","Unit Masonry","","7.0","","","0.0","0.0","","0.0","","","a234S0000008hGxQAI","CLA-BD-0010657","","","","","","","","",""
"a238c0000054JPoAAM","false","0.0","a258c000004VBK7AAO","","Termite Control","","2.0","","","0.0","0.0","","0.0","","","a234S0000008hGyQAI","CLA-BD-0010658","","","","","","","","",""
"a238c0000054JPpAAM","false","0.0","a258c000004VBK7AAO","","Fire Protection","","26.0","","","0.0","0.0","","0.0","","","a234S0000008hGzQAI","CLA-BD-0010659","","","","","","","","",""
"a238c0000054JPqAAM","false","0.0","a258c000004VBK7AAO","","Joint Sealers","","13.0","","","0.0","0.0","","0.0","","","a234S0000008hH0QAI","CLA-BD-0010660","","","","","","","","",""
"a238c0000054JPrAAM","false","0.0","a258c000004VBK7AAO","","Resilient and Carpet Flooring","","20.0","","","0.0","0.0","","0.0","","","a234S0000008hH1QAI","CLA-BD-0010661","","","","","","","","",""
"a238c0000054JPsAAM","false","0.0","a258c000004VBK7AAO","","Building Excavator","","4.0","","","0.0","0.0","","0.0","","","a234S0000008hH2QAI","CLA-BD-0010662","","","","","","","","",""
"a238c0000054JPtAAM","false","0.0","a258c000004VBK7AAO","","Painting","","21.0","","","0.0","0.0","","0.0","","","a234S0000008hH3QAI","CLA-BD-0010663","","","","","","","","",""
"a238c0000054JPuAAM","false","0.0","a258c000004VBK7AAO","","Sitework","","1.0","","","0.0","0.0","","0.0","","","a234S0000008hH4QAI","CLA-BD-0010664","","","","","","","","",""
"a238c0000054JPvAAM","false","0.0","a258c000004VBK7AAO","","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","a234S0000008hH5QAI","CLA-BD-0010665","","","","","","","","",""
"a238c0000054JPwAAM","false","0.0","a258c000004VBK7AAO","","Electrical","","28.0","","","0.0","0.0","","0.0","","","a234S0000008hH6QAI","CLA-BD-0010666","","","","","","","","",""
"a238c0000054JPxAAM","false","0.0","a258c000004VBK7AAO","","Ceramic Tile","","17.0","","","0.0","0.0","","0.0","","","a234S0000008hH7QAI","CLA-BD-0010667","","","","","","","","",""
"a238c0000054JPyAAM","false","0.0","a258c000004VBK7AAO","","Cast in Place Concrete","","5.0","","","0.0","0.0","","0.0","","","a234S0000008hH8QAI","CLA-BD-0010668","","","","","","","","",""
"a238c0000054JPzAAM","false","0.0","a258c000004VBK7AAO","","Roofing &Sheetmetal Flashing","","12.0","","","0.0","0.0","","0.0","","","a234S0000008hH9QAI","CLA-BD-0010669","","","","","","","","",""
"a238c0000054JQ0AAM","false","0.0","a258c000004VBK7AAO","","Studs/Drywall/EIFS","","16.0","","","0.0","0.0","","0.0","","","a234S0000008hHAQAY","CLA-BD-0010670","","","","","","","","",""
"a238c0000054JQ1AAM","false","0.0","a258c000004VBK7AAO","","Tilt-Up Precast Concrete","","6.0","","","0.0","0.0","","0.0","","","a234S0000008hHBQAY","CLA-BD-0010671","","","","","","","","",""
"a238c0000054JQ2AAM","false","0.0","a258c000004VBK7AAO","","Change Orders","","36.0","","","0.0","0.0","","0.0","","","a234S0000008hHCQAY","CLA-BD-0010672","","","","","","","","",""
"a238c0000054JQ3AAM","false","0.0","a258c000004VBK7AAO","","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","a234S0000008hHDQAY","CLA-BD-0010673","","","","","","","","",""
"a238c0000054JQ4AAM","false","0.0","a258c000004VBK7AAO","","Allowance - Drywall Support/Finishing","","34.0","","","0.0","0.0","","0.0","","","a234S0000008hHEQAY","CLA-BD-0010674","","","","","","","","",""
"a238c0000054JQ5AAM","false","0.0","a258c000004VBK7AAO","","Fee","","31.0","","","0.0","0.0","","0.0","","","a234S0000008hHFQAY","CLA-BD-0010675","","","","","","","","",""
"a238c0000054JQ6AAM","false","0.0","a258c000004VBK7AAO","","Allowance - Add'l Steel Support","","33.0","","","0.0","0.0","","0.0","","","a234S0000008hHGQAY","CLA-BD-0010676","","","","","","","","",""
"a238c0000054JQ7AAM","false","0.0","a258c000004VBK7AAO","","Allowance - Mis Paving Earthwork","","32.0","","","0.0","0.0","","0.0","","","a234S0000008hHHQAY","CLA-BD-0010677","","","","","","","","",""
"a238c0000054JQ8AAM","false","0.0","a258c000004VBK8AAO","","Exterior Glass (7xS450)","","21.0","","","0.0","0.0","","0.0","","","a234S0000008hHIQAY","CLA-BD-0010678","","","","","","","","",""
"a238c0000054JQ9AAM","false","0.0","a258c000004VBK8AAO","","General Conditions","","22.0","","","0.0","0.0","","0.0","","","a234S0000008hHJQAY","CLA-BD-0010679","","","","","","","","",""
"a238c0000054JQAAA2","false","0.0","a258c000004VBK8AAO","","O&P","","23.0","","","0.0","0.0","","0.0","","","a234S0000008hHKQAY","CLA-BD-0010680","","","","","","","","",""
"a238c0000054JQBAA2","false","0.0","a258c000004VBK8AAO","","Insurance","","24.0","","","0.0","0.0","","0.0","","","a234S0000008hHLQAY","CLA-BD-0010681","","","","","","","","",""
"a238c0000054JQCAA2","false","0.0","a258c000004VBK8AAO","","Millwork","","14.0","","","0.0","0.0","","0.0","","","a234S0000008hHMQAY","CLA-BD-0010682","","","","","","","","",""
"a238c0000054JQDAA2","false","0.0","a258c000004VBK8AAO","","Structural ( Entry Feature)","","15.0","","","0.0","0.0","","0.0","","","a234S0000008hHNQAY","CLA-BD-0010683","","","","","","","","",""
"a238c0000054JQEAA2","false","0.0","a258c000004VBK8AAO","","Concrete Fill In Plumbing Trenches","","16.0","","","0.0","0.0","","0.0","","","a234S0000008hHOQAY","CLA-BD-0010684","","","","","","","","",""
"a238c0000054JQFAA2","false","0.0","a258c000004VBK8AAO","","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","a234S0000008hHPQAY","CLA-BD-0010685","","","","","","","","",""
"a238c0000054JQGAA2","false","0.0","a258c000004VBK8AAO","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","a234S0000008hHQQAY","CLA-BD-0010686","","","","","","","","",""
"a238c0000054JQHAA2","false","0.0","a258c000004VBK8AAO","","Roofing","","19.0","","","0.0","0.0","","0.0","","","a234S0000008hHRQAY","CLA-BD-0010687","","","","","","","","",""
"a238c0000054JQIAA2","false","0.0","a258c000004VBK8AAO","","Lights - LED","","20.0","","","0.0","0.0","","0.0","","","a234S0000008hHSQAY","CLA-BD-0010688","","","","","","","","",""
"a238c0000054JQJAA2","false","0.0","a258c000004VBK8AAO","","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","a234S0000008hHTQAY","CLA-BD-0010689","","","","","","","","",""
"a238c0000054JQKAA2","false","0.0","a258c000004VBK8AAO","","Mechanical","","2.0","","","0.0","0.0","","0.0","","","a234S0000008hHUQAY","CLA-BD-0010690","","","","","","","","",""
"a238c0000054JQLAA2","false","0.0","a258c000004VBK8AAO","","Plumbing","","3.0","","","0.0","0.0","","0.0","","","a234S0000008hHVQAY","CLA-BD-0010691","","","","","","","","",""
"a238c0000054JQMAA2","false","0.0","a258c000004VBK8AAO","","Painting (Interior and Exterior)","","4.0","","","0.0","0.0","","0.0","","","a234S0000008hHWQAY","CLA-BD-0010692","","","","","","","","",""
"a238c0000054JQNAA2","false","0.0","a258c000004VBK8AAO","","Flooring","","5.0","","","0.0","0.0","","0.0","","","a234S0000008hHXQAY","CLA-BD-0010693","","","","","","","","",""
"a238c0000054JQOAA2","false","0.0","a258c000004VBK8AAO","","Ceiling","","6.0","","","0.0","0.0","","0.0","","","a234S0000008hHYQAY","CLA-BD-0010694","","","","","","","","",""
"a238c0000054JQPAA2","false","0.0","a258c000004VBK8AAO","","Drywall and Framing","","7.0","","","0.0","0.0","","0.0","","","a234S0000008hHZQAY","CLA-BD-0010695","","","","","","","","",""
"a238c0000054JQQAA2","false","0.0","a258c000004VBK8AAO","","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","0.0","0.0","","0.0","","","a234S0000008hHaQAI","CLA-BD-0010696","","","","","","","","",""
"a238c0000054JQRAA2","false","0.0","a258c000004VBK8AAO","","Demo","","9.0","","","0.0","0.0","","0.0","","","a234S0000008hHbQAI","CLA-BD-0010697","","","","","","","","",""
"a238c0000054JQSAA2","false","0.0","a258c000004VBK8AAO","","CMU - Stucco","","11.0","","","0.0","0.0","","0.0","","","a234S0000008hHcQAI","CLA-BD-0010698","","","","","","","","",""
"a238c0000054JQTAA2","false","0.0","a258c000004VBK9AAO","","Cabinets / Millwork","","88.0","","","0.0","0.0","","0.0","","","a234S0000008hHdQAI","CLA-BD-0010699","","","","","","","","",""
"a238c0000054JQUAA2","false","0.0","a258c000004VBK9AAO","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","a234S0000008hHeQAI","CLA-BD-0010700","","","","","","","","",""
"a238c0000054JQVAA2","false","0.0","a258c000004VBK9AAO","","Lighting Fixtures","","85.0","","","0.0","0.0","","0.0","","","a234S0000008hHfQAI","CLA-BD-0010701","","","","","","","","",""
"a238c0000054JQWAA2","false","0.0","a258c000004VBK9AAO","","Corporate Decor Package Installation","","93.0","","","0.0","0.0","","0.0","","","a234S0000008hHgQAI","CLA-BD-0010702","","","","","","","","",""
"a238c0000054JQXAA2","false","0.0","a258c000004VBK9AAO","","100 ft secondary service","","84.0","","","0.0","0.0","","0.0","","","a234S0000008hHhQAI","CLA-BD-0010703","","","","","","","","",""
"a238c0000054JQYAA2","false","0.0","a258c000004VBK9AAO","","Fire Extinguishers","","87.0","","","0.0","0.0","","0.0","","","a234S0000008hHiQAI","CLA-BD-0010704","","","","","","","","",""
"a238c0000054JQZAA2","false","0.0","a258c000004VBK9AAO","","Caulking","","91.0","","","0.0","0.0","","0.0","","","a234S0000008hHjQAI","CLA-BD-0010705","","","","","","","","",""
"a238c0000054JQaAAM","false","0.0","a258c000004VBK9AAO","","Toilet Partitions","","89.0","","","0.0","0.0","","0.0","","","a234S0000008hHkQAI","CLA-BD-0010706","","","","","","","","",""
"a238c0000054JQbAAM","false","0.0","a258c000004VBK9AAO","","Roofing","","59.0","","","0.0","0.0","","0.0","","","a234S0000008hHlQAI","CLA-BD-0010707","","","","","","","","",""
"a238c0000054JQcAAM","false","0.0","a258c000004VBK9AAO","","Finish Carpentry Labor","","60.0","","","0.0","0.0","","0.0","","","a234S0000008hHmQAI","CLA-BD-0010708","","","","","","","","",""
"a238c0000054JQdAAM","false","0.0","a258c000004VBK9AAO","","Rough Carpentry Labor","","61.0","","","0.0","0.0","","0.0","","","a234S0000008hHnQAI","CLA-BD-0010709","","","","","","","","",""
"a238c0000054JQeAAM","false","0.0","a258c000004VBK9AAO","","Rough Carpentry Material","","62.0","","","0.0","0.0","","0.0","","","a234S0000008hHoQAI","CLA-BD-0010710","","","","","","","","",""
"a238c0000054JQfAAM","false","0.0","a258c000004VBK9AAO","","Sheet Metal","","63.0","","","0.0","0.0","","0.0","","","a234S0000008hHpQAI","CLA-BD-0010711","","","","","","","","",""
"a238c0000054JQgAAM","false","0.0","a258c000004VBK9AAO","","Insulation","","64.0","","","0.0","0.0","","0.0","","","a234S0000008hHqQAI","CLA-BD-0010712","","","","","","","","",""
"a238c0000054JQhAAM","false","0.0","a258c000004VBK9AAO","","Glass & Glazing","","65.0","","","0.0","0.0","","0.0","","","a234S0000008hHrQAI","CLA-BD-0010713","","","","","","","","",""
"a238c0000054JQiAAM","false","0.0","a258c000004VBK9AAO","","Drywall & Metal Studs","","66.0","","","0.0","0.0","","0.0","","","a234S0000008hHsQAI","CLA-BD-0010714","","","","","","","","",""
"a238c0000054JQjAAM","false","0.0","a258c000004VBK9AAO","","Acoustic Tile","","67.0","","","0.0","0.0","","0.0","","","a234S0000008hHtQAI","CLA-BD-0010715","","","","","","","","",""
"a238c0000054JQkAAM","false","0.0","a258c000004VBK9AAO","","Painting","","68.0","","","0.0","0.0","","0.0","","","a234S0000008hHuQAI","CLA-BD-0010716","","","","","","","","",""
"a238c0000054JQlAAM","false","0.0","a258c000004VBK9AAO","","Ceramic tile","","69.0","","","0.0","0.0","","0.0","","","a234S0000008hHvQAI","CLA-BD-0010717","","","","","","","","",""
"a238c0000054JQmAAM","false","0.0","a258c000004VBK9AAO","","EIFS / Lath & Plaster","","70.0","","","0.0","0.0","","0.0","","","a234S0000008hHwQAI","CLA-BD-0010718","","","","","","","","",""
"a238c0000054JQnAAM","false","0.0","a258c000004VBK9AAO","","Misc. S.S.","","71.0","","","0.0","0.0","","0.0","","","a234S0000008hHxQAI","CLA-BD-0010719","","","","","","","","",""
"a238c0000054JQoAAM","false","0.0","a258c000004VBK9AAO","","Toilet accessories","","72.0","","","0.0","0.0","","0.0","","","a234S0000008hHyQAI","CLA-BD-0010720","","","","","","","","",""
"a238c0000054JQpAAM","false","0.0","a258c000004VBK9AAO","","GC Installed Items","","73.0","","","0.0","0.0","","0.0","","","a234S0000008hHzQAI","CLA-BD-0010721","","","","","","","","",""
"a238c0000054JQqAAM","false","0.0","a258c000004VBK9AAO","","H.V.A.C. System","","74.0","","","0.0","0.0","","0.0","","","a234S0000008hI0QAI","CLA-BD-0010722","","","","","","","","",""
"a238c0000054JQrAAM","false","0.0","a258c000004VBK9AAO","","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","","0.0","","","a234S0000008hI1QAI","CLA-BD-0010723","","","","","","","","",""
"a238c0000054JQsAAM","false","0.0","a258c000004VBK9AAO","","Plumbing","","76.0","","","0.0","0.0","","0.0","","","a234S0000008hI2QAI","CLA-BD-0010724","","","","","","","","",""
"a238c0000054JQtAAM","false","0.0","a258c000004VBK9AAO","","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","","0.0","","","a234S0000008hI3QAI","CLA-BD-0010725","","","","","","","","",""
"a238c0000054JQuAAM","false","0.0","a258c000004VBK9AAO","","Metal Fab","","78.0","","","0.0","0.0","","0.0","","","a234S0000008hI4QAI","CLA-BD-0010726","","","","","","","","",""
"a238c0000054JQvAAM","false","0.0","a258c000004VBK9AAO","","Cedar brackets","","79.0","","","0.0","0.0","","0.0","","","a234S0000008hI5QAI","CLA-BD-0010727","","","","","","","","",""
"a238c0000054JQwAAM","false","0.0","a258c000004VBK9AAO","","Termite Treat","","80.0","","","0.0","0.0","","0.0","","","a234S0000008hI6QAI","CLA-BD-0010728","","","","","","","","",""
"a238c0000054JQxAAM","false","0.0","a258c000004VBK9AAO","","Electrical Labor","","81.0","","","0.0","0.0","","0.0","","","a234S0000008hI7QAI","CLA-BD-0010729","","","","","","","","",""
"a238c0000054JQyAAM","false","0.0","a258c000004VBK9AAO","","Electrical Material","","82.0","","","0.0","0.0","","0.0","","","a234S0000008hI8QAI","CLA-BD-0010730","","","","","","","","",""
"a238c0000054JQzAAM","false","0.0","a258c000004VBK9AAO","","Power Management System","","83.0","","","0.0","0.0","","0.0","","","a234S0000008hI9QAI","CLA-BD-0010731","","","","","","","","",""
"a238c0000054JR0AAM","false","0.0","a258c000004VBK9AAO","","F.R.P. and marlite","","86.0","","","0.0","0.0","","0.0","","","a234S0000008hIAQAY","CLA-BD-0010732","","","","","","","","",""
"a238c0000054JR1AAM","false","0.0","a258c000004VBK9AAO","","Gas to Property Line","","1.0","","","0.0","0.0","","0.0","","","a234S0000008hIBQAY","CLA-BD-0010733","","","","","","","","",""
"a238c0000054JR2AAM","false","0.0","a258c000004VBK9AAO","","Water to Property line","","2.0","","","0.0","0.0","","0.0","","","a234S0000008hICQAY","CLA-BD-0010734","","","","","","","","",""
"a238c0000054JR3AAM","false","0.0","a258c000004VBK9AAO","","Sewer to Property Line","","3.0","","","0.0","0.0","","0.0","","","a234S0000008hIDQAY","CLA-BD-0010735","","","","","","","","",""
"a238c0000054JR4AAM","false","0.0","a258c000004VBK9AAO","","New electric service","","4.0","","","0.0","0.0","","0.0","","","a234S0000008hIEQAY","CLA-BD-0010736","","","","","","","","",""
"a238c0000054JR5AAM","false","0.0","a258c000004VBK9AAO","","Power pole - new or relocate","","5.0","","","0.0","0.0","","0.0","","","a234S0000008hIFQAY","CLA-BD-0010737","","","","","","","","",""
"a238c0000054JR6AAM","false","0.0","a258c000004VBK9AAO","","Street light - new or relocate","","6.0","","","0.0","0.0","","0.0","","","a234S0000008hIGQAY","CLA-BD-0010738","","","","","","","","",""
"a238c0000054JR7AAM","false","0.0","a258c000004VBK9AAO","","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","a234S0000008hIHQAY","CLA-BD-0010739","","","","","","","","",""
"a238c0000054JR8AAM","false","0.0","a258c000004VBK9AAO","","Off site fire hydrant","","8.0","","","0.0","0.0","","0.0","","","a234S0000008hIIQAY","CLA-BD-0010740","","","","","","","","",""
"a238c0000054JR9AAM","false","0.0","a258c000004VBK9AAO","","Traffic signals - new or relocate","","9.0","","","0.0","0.0","","0.0","","","a234S0000008hIJQAY","CLA-BD-0010741","","","","","","","","",""
"a238c0000054JRAAA2","false","0.0","a258c000004VBK9AAO","","Offsite Demolition","","10.0","","","0.0","0.0","","0.0","","","a234S0000008hIKQAY","CLA-BD-0010742","","","","","","","","",""
"a238c0000054JRBAA2","false","0.0","a258c000004VBK9AAO","","New Curb & Gutter","","11.0","","","0.0","0.0","","0.0","","","a234S0000008hILQAY","CLA-BD-0010743","","","","","","","","",""
